OrtsID;Ortsname;GebietsID
34526;"Latschach am Faakersee";"495"
34573;"Stall";"495"
35152;"Patergassen";"495"
37670;"Penk";"495"
4815;"Stegersbach";"496"
5222;"Eltendorf";"496"
5351;"Eisenstadt";"496"
5353;"Mörbisch";"496"
5969;"Podersdorf";"496"
8182;"Bad Tatzmannsdorf";"496"
8699;"Rust";"496"
9594;"Neusiedel am See/Neusiedler See";"496"
10791;"Weiden am See";"496"
14275;"Pamhagen";"496"
17673;"Frauenkirchen";"496"
17710;"Lutzmannsburg";"496"
18903;"Eisenberg";"496"
18913;"Ritzing";"496"
18929;"Donnerskirchen";"496"
22821;"Mönchhof";"496"
26778;"Güssing";"496"
28926;"Marz";"496"
30850;"Grieselstein";"496"
30915;"Lockenhaus";"496"
30927;"Jennersdorf";"496"
30940;"Heiligenbrunn";"496"
30941;"Illmitz";"496"
31714;"Oberpullendorf";"496"
33269;"Deutsch Schützen-Eisenberg";"496"
34383;"Breitenbrunn";"496"
34386;"Burgauberg-Neudauberg";"496"
34468;"Großmutschen";"496"
34472;"Großpetersdorf";"496"
34521;"Klingenbach";"496"
34522;"Kohfidisch";"496"
34524;"Kukmirn";"496"
34533;"Mattersburg";"496"
34536;"Neckenmarkt";"496"
34541;"Purbach am Neusiedler See";"496"
34584;"Unterkohlstätten";"496"
36799;"Ollersdorf";"496"
37345;"Karl";"496"
37692;"Gols";"496"
37898;"Kittsee";"496"
1928;"Saas-Fee";"497"
2966;"Ovronnaz";"497"
2967;"Saas-Grund";"497"
2968;"Zermatt";"497"
2969;"Crans Montana";"497"
2970;"Blitzingen";"497"
3812;"Täsch";"497"
3813;"Saas-Balen";"497"
3814;"Blatten";"497"
3815;"Fiesch";"497"
3816;"Verbier";"497"
3817;"Veysonnaz";"497"
3818;"Haut - Nendaz";"497"
3819;"Mayens-de Riddes";"497"
3820;"Anzere";"497"
3821;"Torgon";"497"
4115;"Thyon 2000";"497"
4116;"Leysin";"497"
4119;"Villars / Ollon";"497"
4372;"Grächen";"497"
4582;"Saas-Almagell";"497"
4821;"Breiten bie Mörel";"497"
4822;"Leukerbad";"497"
4917;"Bellwald";"497"
5990;"Thyon";"497"
8107;"Champery";"497"
8111;"Le Bristol";"497"
8112;"Villar";"497"
8118;"Les Mosses";"497"
8197;"Airolo";"497"
8333;"Lax";"497"
8477;"Chateau d'Oex";"497"
8500;"Flums";"497"
8501;"St. Gallen";"497"
9407;"Martigny";"497"
10118;"Les Collons";"497"
13318;"Brig";"497"
17035;"Visp";"497"
17408;"Riederalp";"497"
17409;"Schaffhausen";"497"
17615;"Agarn";"497"
17674;"Ernen";"497"
18785;"Randa";"497"
18787;"Champex";"497"
18797;"Prarreyer";"497"
18805;"Val d'Illiez";"497"
18809;"Siviez";"497"
18811;"Grimentz";"497"
18814;"St Niklaus Ried";"497"
18816;"Zinal";"497"
18829;"Bettmeralp";"497"
18833;"Unterbäch";"497"
18842;"Morgins";"497"
18844;"Albinen";"497"
18845;"Orsieres";"497"
18849;"Ayent";"497"
18852;"Herbriggen";"497"
18869;"Mayens d'Arbaz";"497"
18874;"Mission";"497"
18875;"St Luc";"497"
18879;"Bourg-St Pierre";"497"
18883;"Praz-de-Fort";"497"
18895;"Guttet-Feschel";"497"
21801;"Brigerbad";"497"
21848;"Burchen";"497"
22013;"Chardonne";"497"
22199;"Crans";"497"
22749;"Gruben";"497"
23063;"St. Niklaus";"497"
23822;"Sion";"497"
23950;"Wallis";"497"
24128;"Agettes";"497"
24133;"Vercorin";"497"
24369;"La Tzoumaz";"497"
24754;"Menzonio";"497"
24755;"Cevio";"497"
24756;"Broglio";"497"
25931;"Fionnay";"497"
25932;"Grimisuat";"497"
27183;"Grengiols";"497"
27184;"Im Nussböüm";"497"
27185;"Zur Kapelle";"497"
27186;"Tschuggen";"497"
27187;"Aminona";"497"
27188;"Mayens-De-L'ours";"497"
27189;"Mayens-De-Sion";"497"
27190;"Nendaz";"497"
27192;"Les Crosets";"497"
27591;"Le Chable";"497"
27600;"Les Hauderes";"497"
28500;"Saviese";"497"
28501;"Saxon-Arbarey";"497"
28502;"Jeizinen";"497"
28503;"Ergisch";"497"
28504;"La Fouly";"497"
28505;"Les Marécottes";"497"
29625;"Birgisch";"497"
29751;"Reckingen";"497"
30035;"Evolène";"497"
30040;"La Forclaz";"497"
30041;"La Sage";"497"
30042;"Arolla";"497"
30044;"Haute Nendaz-Saclentse";"497"
30086;"Bürchen";"497"
30090;"Ried-Brig";"497"
30091;"Belalp";"497"
30092;"Wiler-Lötschen";"497"
30093;"Törbel";"497"
30094;"Embd";"497"
30095;"Zeneggen";"497"
30096;"Eischoll";"497"
30097;"Erschmatt";"497"
30098;"Bluche Randogne";"497"
30099;"Grône-Loye";"497"
30100;"Ried bei Mörel";"497"
30101;"Mörel";"497"
30102;"Bister";"497"
30103;"Fieschertal";"497"
30104;"Betten";"497"
30105;"Binntal-Langtal";"497"
32426;"La Collina";"497"
32756;"Naters";"497"
32765;"Saint-Maurice";"497"
32766;"Salgesch";"497"
32775;"Visperterminen";"497"
32944;"Salvan";"497"
35251;"Chermingno";"497"
36778;"Leytron";"497"
36780;"Rosswald";"497"
37722;"Unterbach";"497"
1960;"Arosa";"498"
1961;"Vulpera";"498"
1962;"Scuol";"498"
2960;"St. Moritz";"498"
2961;"Laax";"498"
2962;"Klosters";"498"
2963;"Davos-Platz";"498"
2964;"Lenzerheide";"498"
2965;"Savognin";"498"
3803;"Pontresina";"498"
4121;"Flims";"498"
4122;"Zuoz";"498"
4916;"Disentis";"498"
5987;"Tschappina";"498"
5988;"Mathon";"498"
8105;"Celerina";"498"
8108;"Albarella";"498"
8109;"San Bernardino";"498"
8298;"Brigels";"498"
8334;"Schleuis";"498"
8676;"Chur";"498"
9629;"Davos-Dorf";"498"
13793;"Weesen";"498"
14465;"St. Antönien";"498"
14757;"Bivio";"498"
14876;"Ardez";"498"
16350;"Ftan";"498"
16950;"Sedrun";"498"
17140;"Walzenhausen";"498"
17496;"Porlezza";"498"
17608;"Bever";"498"
17755;"Samnaun";"498"
18790;"Madulain";"498"
18792;"Val Müstair";"498"
18796;"Silvaplana";"498"
18807;"La Punt Chamues";"498"
18808;"Sils Maria";"498"
18810;"Surava";"498"
18812;"Tschiertschen";"498"
18818;"Segnas";"498"
18819;"Samedan";"498"
18820;"Maloja";"498"
18830;"Misox";"498"
18834;"Domleschg Paspels";"498"
18860;"Alvaneu";"498"
18861;"Schuders";"498"
18876;"Vna";"498"
18884;"Obersaxen";"498"
19865;"Guarda";"498"
21644;"Bergun";"498"
21725;"Bonaduz";"498"
22228;"Cunter";"498"
22522;"Flims Dorf";"498"
22523;"Flims Waldhaus";"498"
22597;"Fuldera";"498"
22831;"Le Prese";"498"
22832;"Scoul";"498"
23977;"Sils im Engadin";"498"
24057;"Thusis";"498"
24136;"St. Peter";"498"
24137;"Langwies";"498"
24138;"Valendas";"498"
24139;"Val Poschiavo";"498"
24400;"Flims Laax Falera";"498"
24401;"Domleschg Oberurmein";"498"
25936;"Masein";"498"
26291;"Zernez";"498"
26766;"Andeer";"498"
26779;"Domat/Ems";"498"
27175;"Schluein";"498"
27176;"Ruschein";"498"
27177;"Carrera";"498"
27178;"Misanenga";"498"
27179;"Vella";"498"
27180;"Lumbrein";"498"
27181;"Küblis";"498"
27625;"Davos Schmitten";"498"
27874;"Zizers";"498"
28729;"Graubünden";"498"
28881;"Maienfeld";"498"
30110;"Lüsai";"498"
30111;"Susch";"498"
32425;"Heinzenberg";"498"
33043;"Molinis";"498"
33062;"Rothenbrunnen";"498"
33067;"Urmein";"498"
33069;"Alvaschein";"498"
35253;"Waltensburg";"498"
35254;"Glattbrugg";"498"
36534;"Engadin";"498"
36536;"Valbella";"498"
37037;"Rueras";"498"
37056;"Ilanz";"498"
37231;"Untervaz";"498"
2838;"Interlaken";"499"
2953;"Brienz";"499"
2954;"Adelboden";"499"
2955;"Wilderswil";"499"
2956;"Meiringen";"499"
3805;"Lauterbrunnen";"499"
3806;"Wengen";"499"
3807;"Grindelwald";"499"
3808;"Col des Mosses";"499"
3809;"Gstaad Saanen";"499"
4117;"Gstaad";"499"
4370;"Hasliberg";"499"
4371;"Les Diablerets";"499"
4534;"Lenk";"499"
8116;"Innertkirchen";"499"
8198;"Bad Schwarzsee";"499"
8331;"Beatenberg";"499"
8332;"Kandersteg";"499"
8689;"Thun";"499"
9310;"Lully";"499"
9913;"Schönried";"499"
9914;"Villars-sur-Ollon";"499"
10138;"Wasen im Emmental";"499"
10805;"Interlaken-Wilderswil";"499"
14327;"Mürren";"499"
14873;"Bönigen";"499"
16647;"Biel-Bienne";"499"
16783;"Lungern";"499"
17036;"Spiez";"499"
17139;"Oberhofen";"499"
17164;"Aeschlen";"499"
17861;"Böningen";"499"
18794;"Villars";"499"
18800;"Zweisimmen";"499"
18802;"Oberwil";"499"
18804;"Axalp";"499"
18813;"Frutigen";"499"
18815;"Diemtigtal";"499"
18826;"Boltigen";"499"
18827;"Brienzwiler";"499"
18831;"Därligen";"499"
18832;"Aeschi";"499"
18841;"Schwanden";"499"
18846;"Krattingen";"499"
18847;"St. Stephan";"499"
18848;"Zweilütschinen";"499"
18853;"Gadmen";"499"
18854;"Reichenbach";"499"
18856;"Ringgenberg-Goldswil";"499"
18862;"Seftigen";"499"
18866;"Habkern";"499"
18877;"Oberried-Ebligen";"499"
18881;"Tschingel";"499"
18885;"Niederried";"499"
18896;"Guttannen";"499"
18897;"Erlenbach";"499"
21680;"Biel-Magglingen";"499"
21732;"Bonigen";"499"
21852;"Burgdorf";"499"
22435;"Evilard";"499"
22449;"Faulensee";"499"
22676;"Interlaken-Goldswil";"499"
22752;"Gsteigwiler";"499"
22761;"Guggisberg";"499"
24130;"Saanenmöser";"499"
24828;"Stoos";"499"
24829;"Sachseln";"499"
26770;"Brienzer Rothorn";"499"
27182;"Lauchernalp";"499"
27603;"Aarberg";"499"
27864;"Lauenen";"499"
28514;"Im Fang";"499"
28515;"Abländschen";"499"
28516;"Saxenten";"499"
29430;"Urtenen-Schönbühl";"499"
29739;"Krattigen";"499"
30046;"Blausee";"499"
30047;"Achseten";"499"
31049;"Iseltwald";"499"
31138;"Horboden";"499"
32746;"Ittigen";"499"
32747;"Jungfraujoch";"499"
32750;"Konolfingen";"499"
32751;"Langnau im Emmental";"499"
32752;"Leissigen";"499"
32764;"Rüschegg";"499"
32769;"Schüpfen";"499"
32770;"Wahlern";"499"
32772;"Stettlen";"499"
32774;"Twann";"499"
32777;"Zollikofen";"499"
32948;"Kandergrund";"499"
35250;"Albligen";"499"
35252;"Obergestel";"499"
2958;"Appenzell";"500"
3810;"Wildhaus";"500"
3811;"Unterwasser";"500"
4824;"Bad Ragaz";"500"
5190;"Amden";"500"
18788;"Krummenau";"500"
18789;"Flumserberg Oberterzen";"500"
18864;"Wangs-Pizol";"500"
18887;"Gebertingen";"500"
18888;"Gommiswald";"500"
22383;"Elm";"500"
24140;"Atzmännig";"500"
24141;"Schönengrund";"500"
25937;"Unterterzen";"500"
25938;"Krinau";"500"
32384;"Bühler";"500"
36535;"Grüsch";"500"
36781;"Engi";"500"
2946;"Ascona";"501"
2947;"Locarno";"501"
2948;"Lugano";"501"
2949;"Rovio";"501"
2950;"Vitznau";"501"
3127;"Origlio";"501"
5980;"Sessa";"501"
5985;"Brunnen";"501"
8681;"Bissone";"501"
10804;"Montreux-Veytaux";"501"
11577;"Melide";"501"
11578;"Maroggia";"501"
11768;"Muralto-Locarno";"501"
11769;"Brissago";"501"
13790;"Vira";"501"
13792;"Magliaso";"501"
14640;"Vico Morcote";"501"
17165;"Caslano";"501"
18793;"Leontica";"501"
21628;"Bellinzona";"501"
21674;"Biasca";"501"
21805;"Brione";"501"
21875;"Cadempino";"501"
21935;"Carona";"501"
22060;"Chiasso";"501"
22901;"Serpiano";"501"
24134;"Valle di Muggio";"501"
24135;"Malcantone";"501"
24394;"Lugano Montagnola";"501"
24395;"Lugano Agra";"501"
24396;"Lugano Breganzona";"501"
24397;"Lugano Ruvigliana";"501"
24398;"Lugano Aldesago";"501"
24399;"Lugano Castagnola";"501"
24748;"Largario";"501"
24749;"Cassina Di Dagro";"501"
24750;"Olivone";"501"
24751;"Torre";"501"
24752;"Corzoneso";"501"
24753;"Aquila";"501"
25933;"Val Morobbia";"501"
25934;"Locarno Brione s.Minusio";"501"
25935;"Centovalli";"501"
25991;"San Nazzaro";"501"
26765;"Minusio";"501"
26768;"Losone";"501"
26769;"Intragna";"501"
27611;"Porto Ronco";"501"
27612;"Ronco sopra Ascona";"501"
27616;"Locarno Orselina";"501"
27623;"Malcantone Magliaso";"501"
28518;"Acquarossa";"501"
28519;"Malvaglia";"501"
28525;"Semione";"501"
28526;"Ponto Valentino";"501"
28527;"Foroglio";"501"
28528;"Dunzio";"501"
28529;"Riveo";"501"
30108;"Ludiano";"501"
30109;"Bombinasco";"501"
31141;"Ghirone";"501"
31370;"Dangio-Torre";"501"
32993;"Cugnasco";"501"
33016;"Maggiatal";"501"
33019;"Bleniotal";"501"
33035;"Maglio di Colla";"501"
33040;"Ponte Tresa";"501"
33182;"Acquila";"501"
33188;"Castro";"501"
36886;"Mendrisio";"501"
37038;"Cadenazzo";"501"
37437;"Osco";"501"
79;"Biarritz";"504"
1387;"La Baule";"504"
1392;"Seignosse";"504"
2452;"La Tranche-Sur-Mer";"504"
2453;"Arcachon";"504"
2800;"Bordeaux";"504"
2835;"Hendaye";"504"
2836;"Les Sables-d'Olonne";"504"
4825;"Saint-Jean-de-Monts";"504"
4830;"Nantes";"504"
5026;"Grayan";"504"
5027;"Aureilhan";"504"
5028;"Carcans Plage";"504"
5029;"Brem";"504"
5030;"Moliets Plage";"504"
5032;"Lacanau-Ocean";"504"
5033;"Molirts-Plage";"504"
5034;"Ile de Re";"504"
5035;"Mezos";"504"
5036;"Port D' Albert";"504"
5037;"Arcangues";"504"
5168;"Fromentine";"504"
5169;"Soulac";"504"
5170;"Bidart";"504"
5577;"Talais";"504"
5630;"Saint-Cyprien";"504"
5757;"Noirmoutier";"504"
5763;"Capbreton";"504"
5765;"Vieux Boucau";"504"
5766;"Port Bourgenay";"504"
5767;"Île d'Oléron";"504"
5768;"Bretignolles-sur-Mer";"504"
5769;"Barbatre";"504"
5770;"Ile de Noirmoutier";"504"
5771;"L'Herbaudiere";"504"
5773;"St.-Georges-d'Oléron-Plage de Chaucre";"504"
5774;"La Remigeasse";"504"
5775;"Mimizan - Bourg";"504"
5776;"Piraillah / Cap Ferret";"504"
5777;"St.-Denis-d'Oléron";"504"
5778;"Saint Martin de Hinx";"504"
5805;"Ploemel";"504"
8035;"Anglet";"504"
8050;"St.-Georges-d'Oléron-Domino";"504"
8052;"Les Landes";"504"
8053;"Andernos les Bains";"504"
8562;"Le Croisic";"504"
8565;"Carcans-Maubuisson";"504"
8566;"Chatelaillon-Plage";"504"
8568;"Azur";"504"
8622;"Urrugne";"504"
8626;"Saint Germain-Plage";"504"
9444;"Courcelles-De-Touraine";"504"
9445;"Challans";"504"
9446;"La Rochelle";"504"
9449;"Margaux";"504"
9451;"La Couarde-sur-Mer";"504"
9452;"Bordaberry";"504"
9557;"La Roquebrussane";"504"
10201;"Lacanau";"504"
10292;"St. Beauzeil";"504"
10293;"St. Julien";"504"
10319;"Pauillac";"504"
10343;"Talais-Medoc";"504"
10349;"Moliets";"504"
11408;"Saint-André-des-Eaux";"504"
11721;"Jard sur Mer";"504"
11722;"Saint Martin";"504"
11723;"Matha";"504"
11724;"Avail";"504"
11725;"St.-Pierre-d'Oléron";"504"
11726;"La Cotiniere";"504"
11727;"Boyardville";"504"
11728;"Saint Pierre";"504"
11729;"St.-Georges-d'Oléron-Les Sables Vigniers";"504"
12033;"St.-Jean-de-Luz";"504"
12034;"Ciboure";"504"
12047;"Ste-Marie-de-Ré";"504"
12048;"Hourtin Plage";"504"
12049;"Biscarosse";"504"
12313;"Le Pouliguen";"504"
12314;"St. Hilaire de Riez";"504"
12315;"Foulerot";"504"
12316;"Rochefort";"504"
12796;"Royan";"504"
13629;"Les Mathes";"504"
13630;"St.-Georges-d'Oléron";"504"
13632;"La Turballe";"504"
13633;"Piriac sur Mer";"504"
13634;"Pornichet";"504"
13635;"St. Lyphard";"504"
13636;"Guémené - Penfao";"504"
13637;"Batz sur Mer";"504"
13638;"Notre Dame des Landes";"504"
13639;"Camer";"504"
13640;"Pontchateau";"504"
13641;"Les Moutiers-en-Retz";"504"
13642;"Pornic";"504"
13643;"La Plaine-sur-Mer";"504"
13644;"La Bernerie-en-Retz";"504"
13645;"Saint-Michel-Chef-Chef";"504"
13646;"Préfailles";"504"
13647;"Tharon-Plage";"504"
13648;"St. Marc sur Mer";"504"
13649;"Saint-Brevin-les-Pins";"504"
13660;"Beauvoir sur Mer";"504"
13661;"Soullans";"504"
13662;"La Chapelle Paluau";"504"
13663;"Grues";"504"
13664;"L' Aiguillon sur Mer";"504"
13665;"La Faute sur Mer";"504"
13666;"La Terrière";"504"
13667;"Longeville sur Mer";"504"
13668;"Chateau d' Olonne";"504"
13669;"La Guérinère";"504"
13670;"L'Épine";"504"
13671;"Notre Dames de Monts";"504"
13672;"St. Hilaire la Foret";"504"
13673;"St. Vincent sur Jard";"504"
13674;"Talmont St. Hilaire";"504"
13675;"Poiroux";"504"
13676;"Le Thou";"504"
13677;"Dompierre sur Mer";"504"
13678;"Lagord";"504"
13679;"Sainte Soulle";"504"
13680;"Ronce les Bains";"504"
13681;"Benon";"504"
13682;"Dirée";"504"
13683;"La Tremblade";"504"
13684;"Meschers";"504"
13685;"Fouras";"504"
13686;"St. Georges de Didonne";"504"
13687;"Vaux sur Mer";"504"
13688;"Corme Royal";"504"
13689;"Le Bois Plage";"504"
13690;"Les Huttes";"504"
13691;"Beaurepaire";"504"
13692;"Dolus";"504"
13693;"Le Deau";"504"
13694;"Grand Village";"504"
13695;"La Brée les Bains";"504"
13696;"La Gautrie";"504"
13697;"Chassiron";"504"
13698;"Hourtin";"504"
13699;"Labenne";"504"
13700;"La Teste";"504"
13701;"Gujan Mestras";"504"
13702;"Pyla sur Mer";"504"
13703;"Arès";"504"
13704;"Audenge";"504"
13705;"Le Teich";"504"
13706;"Landiras";"504"
13707;"Martillac";"504"
13708;"Claouey";"504"
13709;"Grand Piquey";"504"
13710;"Lège Cap Ferret";"504"
13711;"Petit Piquey";"504"
13712;"Le Porge";"504"
13713;"Naujac sur Mer";"504"
13737;"St. Vivien de Medoc";"504"
13738;"Montalivet";"504"
13739;"Verdon sur Mer";"504"
13740;"Sanguinet";"504"
13741;"Saunacq et Muret";"504"
13742;"Tarnos";"504"
13743;"Ondres";"504"
13744;"St. Lon les Mines";"504"
13745;"St. Vincent de Paul";"504"
13746;"Léon";"504"
13747;"St. Girons";"504"
13748;"Lit et Mixe";"504"
13749;"St. Julien en Born";"504"
13750;"Arengosse";"504"
13751;"Onesse et Laharie";"504"
13752;"Linxe";"504"
13753;"Magescq";"504"
13754;"Soustons";"504"
13755;"Tosse";"504"
13756;"Hasparren";"504"
13757;"Boucau";"504"
13758;"Angous";"504"
13759;"Barraute Camu";"504"
13760;"Ascain";"504"
13761;"Saint-Cyprien-Plage";"504"
14505;"Genets";"504"
14506;"Urville Nacqueville";"504"
14507;"Trelevern";"504"
14520;"Juillac le Coq";"504"
14521;"Salles";"504"
14572;"Saint Just-Luzac";"504"
14586;"Hossegor";"504"
14618;"Le Verdon-Sur-Mer";"504"
14636;"Saint Just-Luz";"504"
14644;"La Palmyre Atlantique";"504"
14949;"Cheray";"504"
15082;"Préchac";"504"
15083;"St. Laurent en Medoc";"504"
15084;"St. Paul en Born";"504"
15085;"Blasimon";"504"
15086;"Lugos";"504"
15087;"Riviere Saas Et Gourby";"504"
15088;"Laluque";"504"
15089;"St. Barthelemy";"504"
15090;"Saint-Jean-Pied-de-Port";"504"
15599;"Messanges";"504"
16839;"Le Havre";"504"
16979;"Bouliac";"504"
16981;"Saint-Émilion";"504"
16982;"Missillac";"504"
17338;"Saint-Trojan-les-Bains";"504"
17583;"Sauzelle";"504"
18546;"La Chapelle des Marais";"504"
18547;"Olonne sur Mer";"504"
18548;"Bazas";"504"
18549;"Gaillan-en-Medoc";"504"
18551;"Port de Lanne";"504"
18552;"Parentis-en-Born";"504"
18553;"Saugnac et Cambran";"504"
18554;"Mimizan-Plage";"504"
18559;"Aramits";"504"
18560;"Burgaronne";"504"
18561;"La Pierre St. Martin";"504"
19450;"Gavaudun";"504"
19487;"Lucbardez";"504"
19488;"Ludon-Medoc";"504"
19505;"Moulis Medoc";"504"
19510;"Ogenne Camptort";"504"
19512;"Orthevielle";"504"
19515;"Pau";"504"
19532;"Pouillon";"504"
19633;"Vensac";"504"
19634;"Biaudos";"504"
19635;"Montaut";"504"
19636;"Ustaritz";"504"
19637;"Villefranque";"504"
22188;"Courcelles-sur-Vesle";"504"
22702;"Gradignan";"504"
23051;"Bias";"504"
23377;"Rouillac";"504"
23378;"Trillou";"504"
23421;"Vert-Bois";"504"
23422;"ST-Ambroix";"504"
24548;"St. Palais sur Mer";"504"
24848;"Mauvezin d'Armagnac";"504"
25684;"Cambo les Bains";"504"
25685;"La Bastide Clairence";"504"
25686;"Montcaret";"504"
28107;"La Mothe-Archard";"504"
28547;"St. Bevin l'Ocean";"504"
28548;"St. Martin de la Coudre";"504"
28550;"Fronsac";"504"
28686;"Barbaste";"504"
28687;"Entraygues-sur-Truyere";"504"
28920;"La Flotte-en-Re";"504"
29007;"Bois-De-Cene";"504"
29008;"La Chaize Giraud";"504"
29009;"Saint-Gilles-Croix-de-Vie";"504"
29010;"Angles";"504"
29011;"Givrand";"504"
29012;"Le Château-d'Oléron";"504"
29013;"Rivedoux";"504"
29014;"Queyrac";"504"
29016;"Castelnau-de-Medoc";"504"
29020;"Pontenx-les-Forges";"504"
29021;"Contis-Plage";"504"
29023;"Hontanx";"504"
29059;"Saint Genies (Dordogne)";"504"
29060;"Proissans";"504"
29061;"Carlucet";"504"
29062;"Eygurande-Gardedeuil";"504"
29063;"Tourtoirac";"504"
29064;"Cause-De-Clerans";"504"
29065;"Sarlat-La-Caneda";"504"
29066;"Thenon";"504"
29067;"Fons";"504"
29068;"Montagnac-sur-Auvignon";"504"
29069;"Marcilhac-sur-Cele";"504"
29070;"Albas";"504"
29077;"Douzains";"504"
29079;"Labretonie";"504"
29080;"Montignac-Toupinerie";"504"
29083;"Blanquefort-sur-Briolance";"504"
29084;"Castelnaud-de-Gratecambe";"504"
29085;"Tournon-d'Agenais";"504"
29086;"Lacepede";"504"
29157;"La Barre-de-Monts";"504"
29747;"Monpazier";"504"
29785;"St. Savinien";"504"
29788;"Nort-sur-Erdre";"504"
30272;"Saint-Martin-de-Re";"504"
30497;"Saint-Jean-d'Illac";"504"
30597;"Castetpugon";"504"
30793;"Saint-Julien-des-Landes";"504"
30794;"Marennes";"504"
31196;"L'Aiguillon-sur-Vie";"504"
32923;"Croutelle";"504"
32940;"Le Gua";"504"
33003;"Orvault";"504"
33012;"Puymirol";"504"
33034;"Saint-Joachim";"504"
33047;"Saint-Paul-lès-Dax";"504"
33068;"Treillières";"504"
33097;"Vouillé";"504"
36828;"Vayres";"504"
36829;"Mimizan";"504"
37291;"La Guérinière";"504"
37292;"Saubion";"504"
37399;"Cassy";"504"
37400;"Sablons";"504"
37401;"Ahetze";"504"
80;"Calvi";"505"
81;"Castellare di Casinca";"505"
82;"Favone";"505"
83;"Folelli";"505"
84;"Ile Rousse";"505"
85;"Linguizetta";"505"
86;"Moriani Plage";"505"
87;"Porto";"505"
88;"Solenzara";"505"
2275;"Lido de la Marana";"505"
2276;"Macinaggio";"505"
2277;"Porto-Vecchio";"505"
2278;"Algajola";"505"
2279;"Piana";"505"
4626;"La Tana";"505"
5062;"Furiani";"505"
5063;"San Nicolao";"505"
5064;"Bravone";"505"
5065;"Taglio-Isolaccio";"505"
5066;"Saint Lucie de Moriani";"505"
5067;"Belgodere";"505"
5068;"Calcatoggio";"505"
5069;"Figareto";"505"
5070;"Pianottoli-Caldarello";"505"
5071;"Lecci de Porto-Vecchio";"505"
5072;"Ghisonaccia";"505"
5073;"Moriani";"505"
5074;"Olmeto";"505"
5076;"Poggio Mezzana";"505"
5077;"Cervione";"505"
5183;"Biguglia";"505"
5586;"Golfe de Porto";"505"
5587;"Saint Florent";"505"
5588;"Abbazia";"505"
5590;"Sagone";"505"
5591;"Serra di Ferro";"505"
5592;"Sainte-Lucie-de-Porto-Vecchio";"505"
5593;"Talasani";"505"
5594;"Tarco";"505"
7574;"Erbalunga";"505"
8031;"Serriera";"505"
8710;"Santa Maria Poggio";"505"
8711;"Porticcio";"505"
9567;"Golf von Sagona/Tiuccia";"505"
9568;"Ajaccio";"505"
9569;"Propriano";"505"
9570;"Cargese";"505"
9571;"Venaco";"505"
10295;"Lucciana";"505"
10296;"Cauro";"505"
10344;"Borgo";"505"
10345;"Taglio";"505"
11683;"Bonifacio";"505"
11684;"Pinarello";"505"
11685;"Zonza";"505"
11686;"Bastia";"505"
12338;"Loretto di Casinca";"505"
12339;"Sant Ambroggio";"505"
13281;"Lozari";"505"
13282;"Aleria";"505"
13283;"Corte";"505"
13860;"Lumio";"505"
14498;"Coti Chiavari";"505"
17019;"Korsika";"505"
18578;"Appietto";"505"
19491;"Macinaccio";"505"
19519;"Pietrosella";"505"
19674;"Mezzavia";"505"
19675;"Ocana";"505"
19677;"Patrimonio";"505"
19678;"Lopigna";"505"
22768;"Valle di Campoloro";"505"
22769;"Venzolasca";"505"
22920;"Feliceto";"505"
24212;"Centuri";"505"
24546;"Prunete";"505"
24665;"Erbajolo";"505"
24689;"Sartene";"505"
26359;"Bastelicaccia";"505"
26360;"Osani";"505"
26361;"St Andrea D'orcino";"505"
26362;"Sari D'orcino";"505"
26363;"Ambiegna";"505"
26364;"Alata";"505"
26367;"Santa Luccia Di Moriani";"505"
26368;"Linguizzetta";"505"
26370;"Solaro";"505"
26453;"Sotta";"505"
26489;"Avapessa";"505"
26490;"Occhiatana";"505"
26675;"Tizzano (Sartene)";"505"
27262;"Galeria";"505"
27263;"Eccica Suarella";"505"
27509;"Île de Cavallo";"505"
28927;"Orneto";"505"
28928;"Domaine D'anghione";"505"
28929;"Pinarellu";"505"
29754;"Conca";"505"
30980;"Olmi-Cappella";"505"
31018;"Marine de Farinole";"505"
31215;"Tolla";"505"
31216;"Petreto Bicchisano";"505"
31217;"Aregno";"505"
31355;"Castineta";"505"
34880;"Santa Giulia";"505"
34891;"Porto Pollo";"505"
37225;"Levie";"505"
37305;"Canari";"505"
37306;"Calenzana";"505"
37307;"Sant Antonino";"505"
37649;"Sarrola Carcopino";"505"
37695;"Muro";"505"
95;"Nizza (Nice)";"507"
1245;"Mougins";"507"
1253;"Cannes";"507"
2457;"Port Barcares";"507"
2458;"Cap D' Agde";"507"
2459;"Port Camargue";"507"
2460;"Saintes-Maries-de-la-Mer";"507"
2461;"La Londe-les-Maures";"507"
2462;"Roquebrune";"507"
2463;"Frejus";"507"
2464;"Mandelieu-la-Napoule";"507"
2465;"Ramatuelle";"507"
2466;"Juan-Les-Pins";"507"
2468;"Sainte-Maxime";"507"
2469;"Villeneuve-Loubet";"507"
2470;"Theoule";"507"
2471;"Mouans-Sartoux";"507"
2472;"La Ciotat";"507"
2473;"Saint-Raphaël (Var)";"507"
2474;"La Croix Valmer";"507"
2546;"Hyéres";"507"
4018;"Antibes";"507"
4019;"Menton";"507"
4021;"Agay";"507"
4022;"Beausoleil";"507"
5038;"Pont Royal En Provence";"507"
5039;"La Couronne";"507"
5041;"Le Grau Du Roi";"507"
5042;"La Grande-Motte";"507"
5043;"Frontignan";"507"
5044;"Serignan-Plage";"507"
5047;"Port La Nouvelle";"507"
